customerID,InvoiceDate,DueDate,SettledDate,DaysToSettle,DaysLate,First invoice,Late,On-Time,Train/Test,Age Bucket,Invoiced Month,InvoiceAmount,Invoice Due Month,Gap between current and previous invoice due date,Average Amount of PAID,Average of Amount of LATE PAID,Average Days Late,Average Days to Settle,Ratio Of Amount of Paid Invoices Bucket(0) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(1) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(2) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(3) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(4) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(5) by Total Amount of Paid Invoices,Ratio Of number of Paid Invoices Bucket(0) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(1) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(2) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(3) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(4) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(5) by Total number of Paid Invoices
8389-TCXFQ,10/22/2012,11/21/2012,11/20/2012,29,0,FALSE,FALSE,TRUE,Train,0,10,61.6,11,1,63.51030303,61.58090909,9,39,0.676793076,0.155088175,0.138340713,0.029778036,0,0,0.666666667,0.151515152,0.151515152,0.03030303,0,0
8389-TCXFQ,1/9/2013,2/8/2013,1/24/2013,15,0,FALSE,FALSE,TRUE,Train,0,1,51.2,2,79,63.51030303,61.58090909,9,39,0.676793076,0.155088175,0.138340713,0.029778036,0,0,0.666666667,0.151515152,0.151515152,0.03030303,0,0
8389-TCXFQ,1/12/2013,2/11/2013,2/17/2013,36,6,FALSE,TRUE,FALSE,Train,1,1,60.35,2,3,63.51030303,61.58090909,9,39,0.676793076,0.155088175,0.138340713,0.029778036,0,0,0.666666667,0.151515152,0.151515152,0.03030303,0,0
8389-TCXFQ,1/30/2013,3/1/2013,2/13/2013,14,0,FALSE,FALSE,TRUE,Train,0,1,85.5,3,18,63.51030303,61.58090909,9,39,0.676793076,0.155088175,0.138340713,0.029778036,0,0,0.666666667,0.151515152,0.151515152,0.03030303,0,0
8389-TCXFQ,1/31/2013,3/2/2013,3/12/2013,40,10,FALSE,TRUE,FALSE,Train,2,1,62.78,3,1,63.51030303,61.58090909,9,39,0.676793076,0.155088175,0.138340713,0.029778036,0,0,0.666666667,0.151515152,0.151515152,0.03030303,0,0
8389-TCXFQ,2/1/2013,3/3/2013,2/22/2013,21,0,FALSE,FALSE,TRUE,Train,0,2,55,3,1,63.51030303,61.58090909,9,39,0.676793076,0.155088175,0.138340713,0.029778036,0,0,0.666666667,0.151515152,0.151515152,0.03030303,0,0
8389-TCXFQ,2/9/2013,3/11/2013,3/28/2013,47,17,FALSE,TRUE,FALSE,Train,3,2,62.41,3,8,63.51030303,61.58090909,9,39,0.676793076,0.155088175,0.138340713,0.029778036,0,0,0.666666667,0.151515152,0.151515152,0.03030303,0,0
8389-TCXFQ,2/25/2013,3/27/2013,3/26/2013,29,0,FALSE,FALSE,TRUE,Train,0,2,88.67,3,16,63.51030303,61.58090909,9,39,0.676793076,0.155088175,0.138340713,0.029778036,0,0,0.666666667,0.151515152,0.151515152,0.03030303,0,0
8389-TCXFQ,3/1/2013,3/31/2013,4/13/2013,43,13,FALSE,TRUE,FALSE,Train,2,3,53.38,3,4,63.51030303,61.58090909,9,39,0.676793076,0.155088175,0.138340713,0.029778036,0,0,0.666666667,0.151515152,0.151515152,0.03030303,0,0
8389-TCXFQ,3/10/2013,4/9/2013,4/5/2013,26,0,FALSE,FALSE,TRUE,Train,0,3,37.02,4,9,63.51030303,61.58090909,9,39,0.676793076,0.155088175,0.138340713,0.029778036,0,0,0.666666667,0.151515152,0.151515152,0.03030303,0,0
8389-TCXFQ,4/18/2013,5/18/2013,5/8/2013,20,0,FALSE,FALSE,TRUE,Train,0,4,50.37,5,39,63.51030303,61.58090909,9,39,0.676793076,0.155088175,0.138340713,0.029778036,0,0,0.666666667,0.151515152,0.151515152,0.03030303,0,0
8389-TCXFQ,5/3/2013,6/2/2013,5/17/2013,14,0,FALSE,FALSE,TRUE,Train,0,5,73.57,6,15,63.51030303,61.58090909,9,39,0.676793076,0.155088175,0.138340713,0.029778036,0,0,0.666666667,0.151515152,0.151515152,0.03030303,0,0
8389-TCXFQ,5/3/2013,6/2/2013,5/23/2013,20,0,FALSE,FALSE,TRUE,Train,0,5,85.99,6,0,63.51030303,61.58090909,9,39,0.676793076,0.155088175,0.138340713,0.029778036,0,0,0.666666667,0.151515152,0.151515152,0.03030303,0,0
8389-TCXFQ,5/18/2013,6/17/2013,6/3/2013,16,0,FALSE,FALSE,TRUE,Train,0,5,51.53,6,15,63.51030303,61.58090909,9,39,0.676793076,0.155088175,0.138340713,0.029778036,0,0,0.666666667,0.151515152,0.151515152,0.03030303,0,0
8690-EEBEO,1/29/2012,2/28/2012,3/6/2012,37,7,TRUE,TRUE,FALSE,Train,1,1,49.83,2,0,60.48967742,60.95615385,8.807692308,38.80769231,0.15482247,0.539745518,0.198631598,0.037884363,0.068916051,0,0.161290323,0.548387097,0.193548387,0.032258065,0.064516129,0
8690-EEBEO,2/18/2012,3/19/2012,3/30/2012,41,11,FALSE,TRUE,FALSE,Train,2,2,83.33,3,20,60.48967742,60.95615385,8.807692308,38.80769231,0.15482247,0.539745518,0.198631598,0.037884363,0.068916051,0,0.161290323,0.548387097,0.193548387,0.032258065,0.064516129,0
8690-EEBEO,3/20/2012,4/19/2012,5/1/2012,42,12,FALSE,TRUE,FALSE,Train,2,3,29.34,4,31,60.48967742,60.95615385,8.807692308,38.80769231,0.15482247,0.539745518,0.198631598,0.037884363,0.068916051,0,0.161290323,0.548387097,0.193548387,0.032258065,0.064516129,0
8690-EEBEO,3/22/2012,4/21/2012,4/26/2012,35,5,FALSE,TRUE,FALSE,Train,1,3,64.1,4,2,60.48967742,60.95615385,8.807692308,38.80769231,0.15482247,0.539745518,0.198631598,0.037884363,0.068916051,0,0.161290323,0.548387097,0.193548387,0.032258065,0.064516129,0
8690-EEBEO,4/8/2012,5/8/2012,5/15/2012,37,7,FALSE,TRUE,FALSE,Train,1,4,71.72,5,17,60.48967742,60.95615385,8.807692308,38.80769231,0.15482247,0.539745518,0.198631598,0.037884363,0.068916051,0,0.161290323,0.548387097,0.193548387,0.032258065,0.064516129,0
8690-EEBEO,4/24/2012,5/24/2012,5/30/2012,36,6,FALSE,TRUE,FALSE,Train,1,4,52.8,5,16,60.48967742,60.95615385,8.807692308,38.80769231,0.15482247,0.539745518,0.198631598,0.037884363,0.068916051,0,0.161290323,0.548387097,0.193548387,0.032258065,0.064516129,0
8690-EEBEO,5/16/2012,6/15/2012,7/7/2012,52,22,FALSE,TRUE,FALSE,Train,4,5,71.26,6,22,60.48967742,60.95615385,8.807692308,38.80769231,0.15482247,0.539745518,0.198631598,0.037884363,0.068916051,0,0.161290323,0.548387097,0.193548387,0.032258065,0.064516129,0
8690-EEBEO,5/25/2012,6/24/2012,7/15/2012,51,21,FALSE,TRUE,FALSE,Train,3,5,71.04,6,9,60.48967742,60.95615385,8.807692308,38.80769231,0.15482247,0.539745518,0.198631598,0.037884363,0.068916051,0,0.161290323,0.548387097,0.193548387,0.032258065,0.064516129,0
8690-EEBEO,6/15/2012,7/15/2012,7/27/2012,42,12,FALSE,TRUE,FALSE,Train,2,6,51.35,7,21,60.48967742,60.95615385,8.807692308,38.80769231,0.15482247,0.539745518,0.198631598,0.037884363,0.068916051,0,0.161290323,0.548387097,0.193548387,0.032258065,0.064516129,0
8690-EEBEO,8/19/2012,9/18/2012,9/23/2012,35,5,FALSE,TRUE,FALSE,Train,1,8,59.4,9,65,60.48967742,60.95615385,8.807692308,38.80769231,0.15482247,0.539745518,0.198631598,0.037884363,0.068916051,0,0.161290323,0.548387097,0.193548387,0.032258065,0.064516129,0
8690-EEBEO,8/24/2012,9/23/2012,9/28/2012,35,5,FALSE,TRUE,FALSE,Train,1,8,46.39,9,5,60.48967742,60.95615385,8.807692308,38.80769231,0.15482247,0.539745518,0.198631598,0.037884363,0.068916051,0,0.161290323,0.548387097,0.193548387,0.032258065,0.064516129,0
8690-EEBEO,9/9/2012,10/9/2012,10/23/2012,44,14,FALSE,TRUE,FALSE,Train,2,9,102.79,10,16,60.48967742,60.95615385,8.807692308,38.80769231,0.15482247,0.539745518,0.198631598,0.037884363,0.068916051,0,0.161290323,0.548387097,0.193548387,0.032258065,0.064516129,0
8690-EEBEO,11/6/2012,12/6/2012,12/11/2012,35,5,FALSE,TRUE,FALSE,Train,1,11,50.27,12,58,60.48967742,60.95615385,8.807692308,38.80769231,0.15482247,0.539745518,0.198631598,0.037884363,0.068916051,0,0.161290323,0.548387097,0.193548387,0.032258065,0.064516129,0
8690-EEBEO,12/4/2012,1/3/2013,1/10/2013,37,7,FALSE,TRUE,FALSE,Train,1,12,57.78,1,28,60.48967742,60.95615385,8.807692308,38.80769231,0.15482247,0.539745518,0.198631598,0.037884363,0.068916051,0,0.161290323,0.548387097,0.193548387,0.032258065,0.064516129,0
8690-EEBEO,2/26/2013,3/28/2013,3/31/2013,33,3,FALSE,TRUE,FALSE,Train,1,2,53.45,3,84,60.48967742,60.95615385,8.807692308,38.80769231,0.15482247,0.539745518,0.198631598,0.037884363,0.068916051,0,0.161290323,0.548387097,0.193548387,0.032258065,0.064516129,0
8690-EEBEO,3/1/2013,3/31/2013,4/7/2013,37,7,FALSE,TRUE,FALSE,Train,1,3,61.04,3,3,60.48967742,60.95615385,8.807692308,38.80769231,0.15482247,0.539745518,0.198631598,0.037884363,0.068916051,0,0.161290323,0.548387097,0.193548387,0.032258065,0.064516129,0
8690-EEBEO,3/21/2013,4/20/2013,4/26/2013,36,6,FALSE,TRUE,FALSE,Train,1,3,92.5,4,20,60.48967742,60.95615385,8.807692308,38.80769231,0.15482247,0.539745518,0.198631598,0.037884363,0.068916051,0,0.161290323,0.548387097,0.193548387,0.032258065,0.064516129,0
8690-EEBEO,3/26/2013,4/25/2013,5/22/2013,57,27,FALSE,TRUE,FALSE,Train,4,3,57.97,4,5,60.48967742,60.95615385,8.807692308,38.80769231,0.15482247,0.539745518,0.198631598,0.037884363,0.068916051,0,0.161290323,0.548387097,0.193548387,0.032258065,0.064516129,0
8690-EEBEO,4/9/2013,5/9/2013,5/16/2013,37,7,FALSE,TRUE,FALSE,Train,1,4,84.6,5,14,60.48967742,60.95615385,8.807692308,38.80769231,0.15482247,0.539745518,0.198631598,0.037884363,0.068916051,0,0.161290323,0.548387097,0.193548387,0.032258065,0.064516129,0
8690-EEBEO,4/18/2013,5/18/2013,5/18/2013,30,0,FALSE,FALSE,TRUE,Train,0,4,74.89,5,9,60.48967742,60.95615385,8.807692308,38.80769231,0.15482247,0.539745518,0.198631598,0.037884363,0.068916051,0,0.161290323,0.548387097,0.193548387,0.032258065,0.064516129,0
8690-EEBEO,5/31/2013,6/30/2013,7/8/2013,38,8,FALSE,TRUE,FALSE,Train,2,5,62.35,6,43,60.48967742,60.95615385,8.807692308,38.80769231,0.15482247,0.539745518,0.198631598,0.037884363,0.068916051,0,0.161290323,0.548387097,0.193548387,0.032258065,0.064516129,0
8690-EEBEO,7/26/2013,8/25/2013,8/26/2013,31,1,FALSE,TRUE,FALSE,Train,1,7,64.18,8,56,60.48967742,60.95615385,8.807692308,38.80769231,0.15482247,0.539745518,0.198631598,0.037884363,0.068916051,0,0.161290323,0.548387097,0.193548387,0.032258065,0.064516129,0
8820-BLYDZ,1/6/2012,2/5/2012,1/16/2012,10,0,TRUE,FALSE,TRUE,Train,0,1,78.05,2,0,74.56791667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8820-BLYDZ,1/16/2012,2/15/2012,1/23/2012,7,0,FALSE,FALSE,TRUE,Train,0,1,78.37,2,10,74.56791667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8820-BLYDZ,2/6/2012,3/7/2012,2/19/2012,13,0,FALSE,FALSE,TRUE,Train,0,2,71.46,3,21,74.56791667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8820-BLYDZ,4/1/2012,5/1/2012,4/16/2012,15,0,FALSE,FALSE,TRUE,Train,0,4,100.7,5,55,74.56791667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8820-BLYDZ,4/2/2012,5/2/2012,4/12/2012,10,0,FALSE,FALSE,TRUE,Train,0,4,69.97,5,1,74.56791667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8820-BLYDZ,4/8/2012,5/8/2012,4/20/2012,12,0,FALSE,FALSE,TRUE,Train,0,4,83.49,5,6,74.56791667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8820-BLYDZ,5/28/2012,6/27/2012,6/12/2012,15,0,FALSE,FALSE,TRUE,Train,0,5,95.99,6,50,74.56791667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8820-BLYDZ,7/6/2012,8/5/2012,7/17/2012,11,0,FALSE,FALSE,TRUE,Train,0,7,54.33,8,39,74.56791667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8820-BLYDZ,7/19/2012,8/18/2012,7/28/2012,9,0,FALSE,FALSE,TRUE,Train,0,7,70.13,8,13,74.56791667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8820-BLYDZ,7/23/2012,8/22/2012,7/30/2012,7,0,FALSE,FALSE,TRUE,Train,0,7,85.33,8,4,74.56791667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8820-BLYDZ,9/3/2012,10/3/2012,9/16/2012,13,0,FALSE,FALSE,TRUE,Train,0,9,64.95,10,42,74.56791667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8820-BLYDZ,9/11/2012,10/11/2012,9/15/2012,4,0,FALSE,FALSE,TRUE,Train,0,9,74.18,10,8,74.56791667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8820-BLYDZ,10/13/2012,11/12/2012,10/22/2012,9,0,FALSE,FALSE,TRUE,Train,0,10,66.12,11,32,74.56791667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8820-BLYDZ,1/12/2013,2/11/2013,1/21/2013,9,0,FALSE,FALSE,TRUE,Train,0,1,46.32,2,91,74.56791667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8820-BLYDZ,2/2/2013,3/4/2013,2/11/2013,9,0,FALSE,FALSE,TRUE,Train,0,2,77.35,3,21,74.56791667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8820-BLYDZ,2/3/2013,3/5/2013,2/13/2013,10,0,FALSE,FALSE,TRUE,Train,0,2,60.75,3,1,74.56791667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8820-BLYDZ,2/21/2013,3/23/2013,2/28/2013,7,0,FALSE,FALSE,TRUE,Train,0,2,61.96,3,18,74.56791667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8887-NCUZC,1/3/2012,2/2/2012,2/15/2012,43,13,TRUE,TRUE,FALSE,Train,2,1,15.99,2,0,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,1/10/2012,2/9/2012,2/19/2012,40,10,FALSE,TRUE,FALSE,Train,2,1,7.45,2,7,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,3/29/2012,4/28/2012,4/27/2012,29,0,FALSE,FALSE,TRUE,Train,0,3,10.47,4,79,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,4/10/2012,5/10/2012,6/3/2012,54,24,FALSE,TRUE,FALSE,Train,4,4,59.56,5,12,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,5/30/2012,6/29/2012,7/9/2012,40,10,FALSE,TRUE,FALSE,Train,2,5,42.76,6,50,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,5/31/2012,6/30/2012,7/4/2012,34,4,FALSE,TRUE,FALSE,Train,1,5,40.07,6,1,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,6/1/2012,7/1/2012,7/1/2012,30,0,FALSE,FALSE,TRUE,Train,0,6,34.27,7,1,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,6/1/2012,7/1/2012,7/6/2012,35,5,FALSE,TRUE,FALSE,Train,1,6,34.41,7,0,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,6/17/2012,7/17/2012,7/19/2012,32,2,FALSE,TRUE,FALSE,Train,1,6,40.38,7,16,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,6/17/2012,7/17/2012,7/5/2012,18,0,FALSE,FALSE,TRUE,Train,0,6,10.73,7,0,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,7/5/2012,8/4/2012,8/6/2012,32,2,FALSE,TRUE,FALSE,Train,1,7,7.74,8,18,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,7/17/2012,8/16/2012,9/7/2012,52,22,FALSE,TRUE,FALSE,Train,4,7,57.63,8,12,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,8/29/2012,9/28/2012,9/30/2012,32,2,FALSE,TRUE,FALSE,Train,1,8,38.37,9,43,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,10/1/2012,10/31/2012,10/24/2012,23,0,FALSE,FALSE,TRUE,Train,0,10,42,10,33,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,11/29/2012,12/29/2012,12/21/2012,22,0,FALSE,FALSE,TRUE,Train,0,11,10.94,12,59,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,12/1/2012,12/31/2012,1/9/2013,39,9,FALSE,TRUE,FALSE,Train,2,12,30.8,12,2,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,1/12/2013,2/11/2013,2/9/2013,28,0,FALSE,FALSE,TRUE,Train,0,1,36.96,2,42,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,2/3/2013,3/5/2013,3/18/2013,43,13,FALSE,TRUE,FALSE,Train,2,2,37.17,3,22,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,2/11/2013,3/13/2013,3/4/2013,21,0,FALSE,FALSE,TRUE,Train,0,2,26.37,3,8,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,3/22/2013,4/21/2013,4/25/2013,34,4,FALSE,TRUE,FALSE,Train,1,3,24.19,4,39,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,4/15/2013,5/15/2013,5/7/2013,22,0,FALSE,FALSE,TRUE,Train,0,4,64.19,5,24,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,4/16/2013,5/16/2013,5/21/2013,35,5,FALSE,TRUE,FALSE,Train,1,4,37.38,5,1,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,5/13/2013,6/12/2013,6/5/2013,23,0,FALSE,FALSE,TRUE,Train,0,5,31.84,6,27,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,5/24/2013,6/23/2013,6/28/2013,35,5,FALSE,TRUE,FALSE,Train,1,5,51.66,6,11,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,5/26/2013,6/25/2013,7/5/2013,40,10,FALSE,TRUE,FALSE,Train,2,5,27.84,6,2,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8942-ERSWK,1/25/2012,2/24/2012,2/20/2012,26,0,TRUE,FALSE,TRUE,Train,0,1,7.55,2,0,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2/17/2012,3/18/2012,2/29/2012,12,0,FALSE,FALSE,TRUE,Train,0,2,38.97,3,23,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,3/17/2012,4/16/2012,4/12/2012,26,0,FALSE,FALSE,TRUE,Train,0,3,26.16,4,29,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,4/15/2012,5/15/2012,4/23/2012,8,0,FALSE,FALSE,TRUE,Train,0,4,38.85,5,29,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,5/31/2012,6/30/2012,6/8/2012,8,0,FALSE,FALSE,TRUE,Train,0,5,24.59,6,46,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,7/3/2012,8/2/2012,7/11/2012,8,0,FALSE,FALSE,TRUE,Train,0,7,25.41,8,33,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,7/14/2012,8/13/2012,7/26/2012,12,0,FALSE,FALSE,TRUE,Train,0,7,16.31,8,11,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,7/26/2012,8/25/2012,8/6/2012,11,0,FALSE,FALSE,TRUE,Train,0,7,13.36,8,12,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,8/18/2012,9/17/2012,8/25/2012,7,0,FALSE,FALSE,TRUE,Train,0,8,15.18,9,23,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,9/18/2012,10/18/2012,9/30/2012,12,0,FALSE,FALSE,TRUE,Train,0,9,13.06,10,31,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,11/17/2012,12/17/2012,12/3/2012,16,0,FALSE,FALSE,TRUE,Train,0,11,29.41,12,60,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,11/27/2012,12/27/2012,12/11/2012,14,0,FALSE,FALSE,TRUE,Train,0,11,35.49,12,10,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,12/2/2012,1/1/2013,12/14/2012,12,0,FALSE,FALSE,TRUE,Train,0,12,23.5,1,5,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,1/12/2013,2/11/2013,1/21/2013,9,0,FALSE,FALSE,TRUE,Train,0,1,14.09,2,41,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2/9/2013,3/11/2013,2/17/2013,8,0,FALSE,FALSE,TRUE,Train,0,2,40.52,3,28,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,3/16/2013,4/15/2013,3/21/2013,5,0,FALSE,FALSE,TRUE,Train,0,3,13.88,4,35,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,4/15/2013,5/15/2013,4/25/2013,10,0,FALSE,FALSE,TRUE,Train,0,4,22.01,5,30,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,4/21/2013,5/21/2013,5/10/2013,19,0,FALSE,FALSE,TRUE,Train,0,4,34.12,5,6,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,5/3/2013,6/2/2013,5/10/2013,7,0,FALSE,FALSE,TRUE,Train,0,5,23.32,6,12,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,5/25/2013,6/24/2013,6/2/2013,8,0,FALSE,FALSE,TRUE,Train,0,5,51.6,6,22,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,5/26/2013,6/25/2013,5/31/2013,5,0,FALSE,FALSE,TRUE,Train,0,5,7.47,6,1,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8976-AMJEO,1/15/2012,2/14/2012,2/15/2012,31,1,TRUE,TRUE,FALSE,Train,1,1,57.55,2,0,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,3/25/2012,4/24/2012,4/18/2012,24,0,FALSE,FALSE,TRUE,Train,0,3,67.41,4,70,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
