customerID,InvoiceDate,DueDate,SettledDate,DaysToSettle,DaysLate,First invoice,Late,On-Time,Train/Test 30%,Train/Test 3 months,Age Bucket,Invoiced Month,InvoiceAmount,Invoice Due Month,Gap between current and previous invoice due date,Average Amount of PAID,Average of Amount of LATE PAID,Average Days Late,Average Days to Settle,Ratio Of Amount of Paid Invoices Bucket(0) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(1) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(2) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(3) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(4) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(5) by Total Amount of Paid Invoices,Ratio Of number of Paid Invoices Bucket(0) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(1) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(2) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(3) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(4) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(5) by Total number of Paid Invoices
8887-NCUZC,2013/04/16,2013/05/16,2013/05/21,35,5,FALSE,TRUE,FALSE,Train,Train,1,4,37.38,5,1,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,2013/05/13,2013/06/12,2013/06/05,23,0,FALSE,FALSE,TRUE,Train,Train,0,5,31.84,6,27,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,2013/05/24,2013/06/23,2013/06/28,35,5,FALSE,TRUE,FALSE,Train,Train,1,5,51.66,6,11,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,2013/05/26,2013/06/25,2013/07/05,40,10,FALSE,TRUE,FALSE,Train,Train,2,5,27.84,6,2,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,2013/06/11,2013/07/11,2013/07/09,28,0,FALSE,FALSE,TRUE,Test,Train,0,6,53.19,7,16,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,2013/07/05,2013/08/04,2013/08/01,27,0,FALSE,FALSE,TRUE,Test,Train,0,7,13.15,8,24,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,2013/07/12,2013/08/11,2013/08/16,35,5,FALSE,TRUE,FALSE,Test,Train,1,7,26.25,8,7,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,2013/07/17,2013/08/16,2013/08/28,42,12,FALSE,TRUE,FALSE,Test,Train,2,7,36.21,8,5,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,2013/09/19,2013/10/19,2013/10/12,23,0,FALSE,FALSE,TRUE,Test,Train,0,9,16.58,10,64,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,2013/09/26,2013/10/26,2013/11/04,39,9,FALSE,TRUE,FALSE,Test,Train,2,9,31.45,10,7,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,2013/10/09,2013/11/08,2013/11/13,35,5,FALSE,TRUE,FALSE,Test,Test,1,10,55.55,11,13,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,2013/10/21,2013/11/20,2013/11/21,31,1,FALSE,TRUE,FALSE,Test,Test,1,10,44.09,11,12,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,2013/11/03,2013/12/03,2013/11/28,25,0,FALSE,FALSE,TRUE,Test,Test,0,11,52.14,12,13,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8887-NCUZC,2013/12/02,2014/01/01,2014/01/07,36,6,FALSE,TRUE,FALSE,Test,Test,1,12,49.51,1,29,34.26542857,36.20272727,8.090909091,38.09090909,0.335890402,0.374888476,0.191504974,0,0.097716149,0,0.371428571,0.342857143,0.228571429,0,0.057142857,0
8942-ERSWK,2012/01/25,2012/02/24,2012/02/20,26,0,TRUE,FALSE,TRUE,Train,Train,0,1,7.55,2,0,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2012/02/17,2012/03/18,2012/02/29,12,0,FALSE,FALSE,TRUE,Train,Train,0,2,38.97,3,23,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2012/03/17,2012/04/16,2012/04/12,26,0,FALSE,FALSE,TRUE,Train,Train,0,3,26.16,4,29,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2012/04/15,2012/05/15,2012/04/23,8,0,FALSE,FALSE,TRUE,Train,Train,0,4,38.85,5,29,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2012/05/31,2012/06/30,2012/06/08,8,0,FALSE,FALSE,TRUE,Train,Train,0,5,24.59,6,46,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2012/07/03,2012/08/02,2012/07/11,8,0,FALSE,FALSE,TRUE,Train,Train,0,7,25.41,8,33,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2012/07/14,2012/08/13,2012/07/26,12,0,FALSE,FALSE,TRUE,Train,Train,0,7,16.31,8,11,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2012/07/26,2012/08/25,2012/08/06,11,0,FALSE,FALSE,TRUE,Train,Train,0,7,13.36,8,12,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2012/08/18,2012/09/17,2012/08/25,7,0,FALSE,FALSE,TRUE,Train,Train,0,8,15.18,9,23,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2012/09/18,2012/10/18,2012/09/30,12,0,FALSE,FALSE,TRUE,Train,Train,0,9,13.06,10,31,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2012/11/17,2012/12/17,2012/12/03,16,0,FALSE,FALSE,TRUE,Train,Train,0,11,29.41,12,60,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2012/11/27,2012/12/27,2012/12/11,14,0,FALSE,FALSE,TRUE,Train,Train,0,11,35.49,12,10,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2012/12/02,2013/01/01,2012/12/14,12,0,FALSE,FALSE,TRUE,Train,Train,0,12,23.5,1,5,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2013/01/12,2013/02/11,2013/01/21,9,0,FALSE,FALSE,TRUE,Train,Train,0,1,14.09,2,41,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2013/02/09,2013/03/11,2013/02/17,8,0,FALSE,FALSE,TRUE,Train,Train,0,2,40.52,3,28,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2013/03/16,2013/04/15,2013/03/21,5,0,FALSE,FALSE,TRUE,Train,Train,0,3,13.88,4,35,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2013/04/15,2013/05/15,2013/04/25,10,0,FALSE,FALSE,TRUE,Train,Train,0,4,22.01,5,30,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2013/04/21,2013/05/21,2013/05/10,19,0,FALSE,FALSE,TRUE,Train,Train,0,4,34.12,5,6,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2013/05/03,2013/06/02,2013/05/10,7,0,FALSE,FALSE,TRUE,Train,Train,0,5,23.32,6,12,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2013/05/25,2013/06/24,2013/06/02,8,0,FALSE,FALSE,TRUE,Train,Train,0,5,51.6,6,22,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2013/05/26,2013/06/25,2013/05/31,5,0,FALSE,FALSE,TRUE,Train,Train,0,5,7.47,6,1,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2013/07/22,2013/08/21,2013/07/27,5,0,FALSE,FALSE,TRUE,Test,Train,0,7,14,8,57,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2013/08/11,2013/09/10,2013/09/11,31,1,FALSE,TRUE,FALSE,Test,Train,1,8,37.13,9,20,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2013/09/18,2013/10/18,2013/09/22,4,0,FALSE,FALSE,TRUE,Test,Train,0,9,19.82,10,38,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2013/10/19,2013/11/18,2013/10/29,10,0,FALSE,FALSE,TRUE,Test,Test,0,10,7.39,11,31,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2013/10/19,2013/11/18,2013/10/27,8,0,FALSE,FALSE,TRUE,Test,Test,0,10,20.22,11,0,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2013/10/27,2013/11/26,2013/11/01,5,0,FALSE,FALSE,TRUE,Test,Test,0,10,9.53,11,8,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2013/10/29,2013/11/28,2013/11/06,8,0,FALSE,FALSE,TRUE,Test,Test,0,10,12.62,11,2,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2013/11/12,2013/12/12,2013/11/15,3,0,FALSE,FALSE,TRUE,Test,Test,0,11,32.95,12,14,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8942-ERSWK,2013/11/29,2013/12/29,2013/12/03,4,0,FALSE,FALSE,TRUE,Test,Test,0,11,22.35,12,17,23.02866667,37.13,1,31,0.946255392,0.053744608,0,0,0,0,0.966666667,0.033333333,0,0,0,0
8976-AMJEO,2012/01/15,2012/02/14,2012/02/15,31,1,TRUE,TRUE,FALSE,Train,Train,1,1,57.55,2,0,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2012/03/25,2012/04/24,2012/04/18,24,0,FALSE,FALSE,TRUE,Train,Train,0,3,67.41,4,70,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2012/04/14,2012/05/14,2012/05/10,26,0,FALSE,FALSE,TRUE,Train,Train,0,4,77.9,5,20,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2012/04/15,2012/05/15,2012/05/08,23,0,FALSE,FALSE,TRUE,Train,Train,0,4,59.74,5,1,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2012/05/12,2012/06/11,2012/06/02,21,0,FALSE,FALSE,TRUE,Train,Train,0,5,103.67,6,27,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2012/05/21,2012/06/20,2012/06/19,29,0,FALSE,FALSE,TRUE,Train,Train,0,5,84.81,6,9,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2012/07/08,2012/08/07,2012/07/26,18,0,FALSE,FALSE,TRUE,Train,Train,0,7,54.59,8,48,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2012/09/26,2012/10/26,2012/10/16,20,0,FALSE,FALSE,TRUE,Train,Train,0,9,53.18,10,80,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2012/10/25,2012/11/24,2012/11/23,29,0,FALSE,FALSE,TRUE,Train,Train,0,10,51.96,11,29,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2012/11/11,2012/12/11,2012/12/07,26,0,FALSE,FALSE,TRUE,Train,Train,0,11,59.8,12,17,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2012/12/08,2013/01/07,2013/01/02,25,0,FALSE,FALSE,TRUE,Train,Train,0,12,68.72,1,27,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2012/12/17,2013/01/16,2012/12/31,14,0,FALSE,FALSE,TRUE,Train,Train,0,12,42.45,1,9,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2012/12/29,2013/01/28,2013/01/18,20,0,FALSE,FALSE,TRUE,Train,Train,0,12,83.93,1,12,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2013/01/18,2013/02/17,2013/02/05,18,0,FALSE,FALSE,TRUE,Train,Train,0,1,84.87,2,20,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2013/01/26,2013/02/25,2013/03/03,36,6,FALSE,TRUE,FALSE,Train,Train,1,1,61.74,2,8,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2013/03/21,2013/04/20,2013/04/23,33,3,FALSE,TRUE,FALSE,Train,Train,1,3,70.99,4,54,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2013/04/03,2013/05/03,2013/05/19,46,16,FALSE,TRUE,FALSE,Train,Train,3,4,90.34,5,13,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2013/05/16,2013/06/15,2013/06/04,19,0,FALSE,FALSE,TRUE,Train,Train,0,5,69.88,6,43,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2013/05/21,2013/06/20,2013/06/14,24,0,FALSE,FALSE,TRUE,Train,Train,0,5,97.63,6,5,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2013/05/23,2013/06/22,2013/06/18,26,0,FALSE,FALSE,TRUE,Test,Train,0,5,39.6,6,2,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2013/06/09,2013/07/09,2013/07/18,39,9,FALSE,TRUE,FALSE,Test,Train,2,6,87.79,7,17,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2013/06/15,2013/07/15,2013/07/08,23,0,FALSE,FALSE,TRUE,Test,Train,0,6,93.56,7,6,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2013/06/22,2013/07/22,2013/07/22,30,0,FALSE,FALSE,TRUE,Test,Train,0,6,62.94,7,7,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2013/06/23,2013/07/23,2013/07/22,29,0,FALSE,FALSE,TRUE,Test,Train,0,6,43.74,7,1,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2013/08/18,2013/09/17,2013/09/09,22,0,FALSE,FALSE,TRUE,Test,Train,0,8,78.79,9,56,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2013/09/14,2013/10/14,2013/10/08,24,0,FALSE,FALSE,TRUE,Test,Train,0,9,69.29,10,27,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
8976-AMJEO,2013/09/14,2013/10/14,2013/10/05,21,0,FALSE,FALSE,TRUE,Test,Train,0,9,66.75,10,0,69.7637037,73.682,7,37,0.804413841,0.101018252,0.046607065,0.047960841,0,0,0.814814815,0.111111111,0.037037037,0.037037037,0,0
9014-WENVB,2012/01/17,2012/02/16,2012/02/15,29,0,TRUE,FALSE,TRUE,Train,Train,0,1,69.99,2,0,63.66454545,65.49571429,8,38,0.672666391,0.156216533,0.124116463,0.047000614,0,0,0.681818182,0.136363636,0.136363636,0.045454545,0,0
9014-WENVB,2012/01/31,2012/03/01,2012/02/28,28,0,FALSE,FALSE,TRUE,Train,Train,0,1,69.55,3,14,63.66454545,65.49571429,8,38,0.672666391,0.156216533,0.124116463,0.047000614,0,0,0.681818182,0.136363636,0.136363636,0.045454545,0,0
9014-WENVB,2012/02/03,2012/03/04,2012/03/05,31,1,FALSE,TRUE,FALSE,Train,Train,1,2,68.48,3,3,63.66454545,65.49571429,8,38,0.672666391,0.156216533,0.124116463,0.047000614,0,0,0.681818182,0.136363636,0.136363636,0.045454545,0,0
9014-WENVB,2012/06/09,2012/07/09,2012/07/08,29,0,FALSE,FALSE,TRUE,Train,Train,0,6,59.85,7,127,63.66454545,65.49571429,8,38,0.672666391,0.156216533,0.124116463,0.047000614,0,0,0.681818182,0.136363636,0.136363636,0.045454545,0,0
9014-WENVB,2012/06/20,2012/07/20,2012/07/20,30,0,FALSE,FALSE,TRUE,Train,Train,0,6,67.07,7,11,63.66454545,65.49571429,8,38,0.672666391,0.156216533,0.124116463,0.047000614,0,0,0.681818182,0.136363636,0.136363636,0.045454545,0,0
9014-WENVB,2012/07/01,2012/07/31,2012/07/29,28,0,FALSE,FALSE,TRUE,Train,Train,0,7,72.69,7,11,63.66454545,65.49571429,8,38,0.672666391,0.156216533,0.124116463,0.047000614,0,0,0.681818182,0.136363636,0.136363636,0.045454545,0,0
9014-WENVB,2012/09/12,2012/10/12,2012/10/08,26,0,FALSE,FALSE,TRUE,Train,Train,0,9,53.64,10,73,63.66454545,65.49571429,8,38,0.672666391,0.156216533,0.124116463,0.047000614,0,0,0.681818182,0.136363636,0.136363636,0.045454545,0,0
9014-WENVB,2012/09/25,2012/10/25,2012/11/02,38,8,FALSE,TRUE,FALSE,Train,Train,2,9,69.46,10,13,63.66454545,65.49571429,8,38,0.672666391,0.156216533,0.124116463,0.047000614,0,0,0.681818182,0.136363636,0.136363636,0.045454545,0,0
9014-WENVB,2012/09/25,2012/10/25,2012/10/17,22,0,FALSE,FALSE,TRUE,Train,Train,0,9,59.56,10,0,63.66454545,65.49571429,8,38,0.672666391,0.156216533,0.124116463,0.047000614,0,0,0.681818182,0.136363636,0.136363636,0.045454545,0,0
9014-WENVB,2012/10/16,2012/11/15,2012/11/14,29,0,FALSE,FALSE,TRUE,Train,Train,0,10,58.76,11,21,63.66454545,65.49571429,8,38,0.672666391,0.156216533,0.124116463,0.047000614,0,0,0.681818182,0.136363636,0.136363636,0.045454545,0,0
9014-WENVB,2012/11/22,2012/12/22,2012/12/24,32,2,FALSE,TRUE,FALSE,Train,Train,1,11,89.68,12,37,63.66454545,65.49571429,8,38,0.672666391,0.156216533,0.124116463,0.047000614,0,0,0.681818182,0.136363636,0.136363636,0.045454545,0,0
9014-WENVB,2012/11/26,2012/12/26,2012/12/25,29,0,FALSE,FALSE,TRUE,Train,Train,0,11,65.19,12,4,63.66454545,65.49571429,8,38,0.672666391,0.156216533,0.124116463,0.047000614,0,0,0.681818182,0.136363636,0.136363636,0.045454545,0,0
9014-WENVB,2012/12/19,2013/01/18,2013/01/06,18,0,FALSE,FALSE,TRUE,Train,Train,0,12,66.08,1,23,63.66454545,65.49571429,8,38,0.672666391,0.156216533,0.124116463,0.047000614,0,0,0.681818182,0.136363636,0.136363636,0.045454545,0,0
9014-WENVB,2013/02/13,2013/03/15,2013/03/11,26,0,FALSE,FALSE,TRUE,Train,Train,0,2,60.03,3,56,63.66454545,65.49571429,8,38,0.672666391,0.156216533,0.124116463,0.047000614,0,0,0.681818182,0.136363636,0.136363636,0.045454545,0,0
9014-WENVB,2013/03/14,2013/04/13,2013/04/27,44,14,FALSE,TRUE,FALSE,Train,Train,2,3,78.25,4,29,63.66454545,65.49571429,8,38,0.672666391,0.156216533,0.124116463,0.047000614,0,0,0.681818182,0.136363636,0.136363636,0.045454545,0,0
9014-WENVB,2013/03/14,2013/04/13,2013/04/16,33,3,FALSE,TRUE,FALSE,Test,Train,1,3,60.64,4,0,63.66454545,65.49571429,8,38,0.672666391,0.156216533,0.124116463,0.047000614,0,0,0.681818182,0.136363636,0.136363636,0.045454545,0,0
9014-WENVB,2013/03/30,2013/04/29,2013/04/28,29,0,FALSE,FALSE,TRUE,Test,Train,0,3,64.66,4,16,63.66454545,65.49571429,8,38,0.672666391,0.156216533,0.124116463,0.047000614,0,0,0.681818182,0.136363636,0.136363636,0.045454545,0,0
9014-WENVB,2013/04/13,2013/05/13,2013/06/02,50,20,FALSE,TRUE,FALSE,Test,Train,3,4,65.83,5,14,63.66454545,65.49571429,8,38,0.672666391,0.156216533,0.124116463,0.047000614,0,0,0.681818182,0.136363636,0.136363636,0.045454545,0,0
9014-WENVB,2013/06/05,2013/07/05,2013/07/13,38,8,FALSE,TRUE,FALSE,Test,Train,2,6,26.13,7,53,63.66454545,65.49571429,8,38,0.672666391,0.156216533,0.124116463,0.047000614,0,0,0.681818182,0.136363636,0.136363636,0.045454545,0,0
9014-WENVB,2013/06/22,2013/07/22,2013/07/22,30,0,FALSE,FALSE,TRUE,Test,Train,0,6,61.2,7,17,63.66454545,65.49571429,8,38,0.672666391,0.156216533,0.124116463,0.047000614,0,0,0.681818182,0.136363636,0.136363636,0.045454545,0,0
9014-WENVB,2013/07/20,2013/08/19,2013/08/14,25,0,FALSE,FALSE,TRUE,Test,Train,0,7,48.93,8,28,63.66454545,65.49571429,8,38,0.672666391,0.156216533,0.124116463,0.047000614,0,0,0.681818182,0.136363636,0.136363636,0.045454545,0,0
9014-WENVB,2013/09/26,2013/10/26,2013/10/19,23,0,FALSE,FALSE,TRUE,Test,Train,0,9,64.95,10,68,63.66454545,65.49571429,8,38,0.672666391,0.156216533,0.124116463,0.047000614,0,0,0.681818182,0.136363636,0.136363636,0.045454545,0,0
9117-LYRCE,2012/01/25,2012/02/24,2012/03/06,41,11,TRUE,TRUE,FALSE,Train,Train,2,1,22.09,2,0,51.40130435,50.83210526,13.05263158,43.05263158,0.183060826,0.337387818,0.159106096,0.137012256,0.07462169,0.108811314,0.173913043,0.347826087,0.173913043,0.130434783,0.086956522,0.086956522
9117-LYRCE,2012/03/05,2012/04/04,2012/04/22,48,18,FALSE,TRUE,FALSE,Train,Train,3,3,68.66,4,40,51.40130435,50.83210526,13.05263158,43.05263158,0.183060826,0.337387818,0.159106096,0.137012256,0.07462169,0.108811314,0.173913043,0.347826087,0.173913043,0.130434783,0.086956522,0.086956522
9117-LYRCE,2012/05/16,2012/06/15,2012/07/02,47,17,FALSE,TRUE,FALSE,Train,Train,3,5,29.99,6,72,51.40130435,50.83210526,13.05263158,43.05263158,0.183060826,0.337387818,0.159106096,0.137012256,0.07462169,0.108811314,0.173913043,0.347826087,0.173913043,0.130434783,0.086956522,0.086956522
9117-LYRCE,2012/05/21,2012/06/20,2012/07/11,51,21,FALSE,TRUE,FALSE,Train,Train,3,5,63.33,6,5,51.40130435,50.83210526,13.05263158,43.05263158,0.183060826,0.337387818,0.159106096,0.137012256,0.07462169,0.108811314,0.173913043,0.347826087,0.173913043,0.130434783,0.086956522,0.086956522
9117-LYRCE,2012/05/29,2012/06/28,2012/07/04,36,6,FALSE,TRUE,FALSE,Train,Train,1,5,55.55,6,8,51.40130435,50.83210526,13.05263158,43.05263158,0.183060826,0.337387818,0.159106096,0.137012256,0.07462169,0.108811314,0.173913043,0.347826087,0.173913043,0.130434783,0.086956522,0.086956522
9117-LYRCE,2012/07/27,2012/08/26,2012/10/02,67,37,FALSE,TRUE,FALSE,Train,Train,5,7,69.95,8,59,51.40130435,50.83210526,13.05263158,43.05263158,0.183060826,0.337387818,0.159106096,0.137012256,0.07462169,0.108811314,0.173913043,0.347826087,0.173913043,0.130434783,0.086956522,0.086956522
